,stop_id,name,region,manicipality,avg_daily_boarding_mf,avg_daily_boarding_sat,avg_daily_boarding_sun,longitude,latitude
5616,56258.0,WB RUSSELL AVE AT HOSPITAL ST,South of Fraser,White Rock,0,0,0,-122.793181,49.029326
5617,56260.0,WB RUSSELL AVE AT FIR ST,South of Fraser,White Rock,0,0,0,-122.798787,49.029368
5618,58498.0,WB MARINE DR AT KERFOOT RD,South of Fraser,White Rock,0,0,0,-122.825969,49.026328
5619,58577.0,SEMIAHMOO MALL AT MALL ENTRANCE,South of Fraser,Surrey,18,7,5,-122.80254099999999,49.033418
5620,58579.0,EB 17 AVE AT 128 ST,South of Fraser,Surrey,0,0,0,-122.86610300000001,49.033024
5621,60312.0,MALL ACCESS RD AT SEMIAHMOO MALL,South of Fraser,Surrey,0,0,0,-122.80343700000002,49.033015
5622,55383.0,WHITE ROCK CENTRE BAY 8,South of Fraser,Surrey,10,15,12,-122.801052,49.032785
5623,55485.0,SB MARTIN DR AT E SOUTHMERE CRES,South of Fraser,Surrey,0,0,0,-122.80362099999999,49.034509
5624,55488.0,WHITE ROCK CENTRE BAY 10,South of Fraser,Surrey,32,44,40,-122.801322,49.032567
5625,56114.0,NB JOHNSTON RD AT THRIFT AVE,South of Fraser,White Rock,0,0,0,-122.801046,49.027846000000004
5626,56115.0,NB JOHNSTON RD AT RUSSELL AVE,South of Fraser,White Rock,0,0,0,-122.801046,49.029973
5627,56136.0,WHITE ROCK CENTRE BAY 3,South of Fraser,White Rock,0,0,0,-122.801296,49.030718
5628,56237.0,EB MARINE DR AT ELM ST,South of Fraser,White Rock,0,7,5,-122.810074,49.022584
5629,56238.0,EB MARINE DR AT MARTIN ST,South of Fraser,White Rock,40,62,55,-122.807478,49.021811
5630,56239.0,EB MARINE DR AT 15000 BLOCK,South of Fraser,White Rock,5,0,0,-122.803855,49.020745
5631,56240.0,EB MARINE DR AT FIR ST,South of Fraser,White Rock,0,0,0,-122.800901,49.019905
5632,56241.0,EB MARINE DR AT DOLPHIN ST,South of Fraser,White Rock,0,0,0,-122.79808600000001,49.019037
5633,56242.0,EB MARINE DR AT BALSAM ST,South of Fraser,White Rock,10,13,13,-122.79423899999999,49.017817
5634,56243.0,EB MARINE DR AT FINLAY ST,South of Fraser,Surrey,10,15,9,-122.78972900000001,49.016529
5635,56275.0,WB COLUMBIA AVE AT MAPLE ST,South of Fraser,White Rock,8,10,8,-122.78953700000001,49.018456
5636,56276.0,WB COLUMBIA AVE AT 15500 BLOCK,South of Fraser,White Rock,0,0,0,-122.792996,49.01931
5637,56277.0,WB COLUMBIA AVE AT 15300 BLOCK,South of Fraser,White Rock,0,0,0,-122.79681699999999,49.020516
5638,56278.0,NB CENTRE ST AT ROYAL AVE,South of Fraser,White Rock,0,0,0,-122.79753899999999,49.022128
5639,56279.0,NB JOHNSTON RD AT PACIFIC AVE,South of Fraser,White Rock,9,6,0,-122.801064,49.024202
5640,56389.0,WB BUENA VISTA AVE AT FOSTER ST,South of Fraser,White Rock,0,0,0,-122.80431200000001,49.023963
5641,56390.0,WB BUENA VISTA AVE AT BLACKWOOD ST,South of Fraser,White Rock,0,0,0,-122.807022,49.023974
5642,56391.0,WB BUENA VISTA AVE AT BEACHVIEW AVE,South of Fraser,White Rock,0,0,0,-122.808889,49.023978
5643,56392.0,WB BUENA VISTA AVE AT OXFORD ST,South of Fraser,White Rock,0,0,0,-122.81177199999999,49.023986
5644,58577.0,SEMIAHMOO MALL AT MALL ENTRANCE,South of Fraser,Surrey,10,10,11,-122.80254099999999,49.033418
5645,60246.0,SB JOHNSTON RD AT RUSSELL AVE,South of Fraser,White Rock,7,9,7,-122.80128,49.028755
5646,60312.0,MALL ACCESS RD AT SEMIAHMOO MALL,South of Fraser,Surrey,0,0,0,-122.80343700000002,49.033015
5647,61401.0,SB JOHNSTON RD AT BUENA VISTA AVE,South of Fraser,White Rock,6,7,0,-122.801225,49.024089000000004
5648,55378.0,WB 16 AVE AT KING GEORGE BLVD,South of Fraser,Surrey,0,0,0,-122.77658400000001,49.031134
5649,55382.0,WB 16 AVE AT 154 ST,South of Fraser,Surrey,0,0,0,-122.79637,49.031168
5650,55392.0,NB 152 ST AT 28 AVE,South of Fraser,Surrey,5,6,6,-122.801099,49.053234
5651,55474.0,SB KING GEORGE BLVD AT 32 AVE DIVERSI,South of Fraser,Surrey,62,53,57,-122.809349,49.058138
5652,55475.0,SB KING GEORGE BLVD AT 2900 BLOCK,South of Fraser,Surrey,0,0,0,-122.806399,49.055845
5653,55476.0,SB KING GEORGE BLVD AT 28 AVE,South of Fraser,Surrey,0,0,0,-122.803395,49.053329999999995
5654,55489.0,WHITE ROCK CENTRE BAY 4,South of Fraser,White Rock,0,0,0,-122.800556,49.031023
5655,55490.0,EB N BLUFF RD AT BEST ST,South of Fraser,White Rock,0,0,0,-122.79458100000001,49.030997
5656,55493.0,EB 16 AVE AT 160 ST,South of Fraser,Surrey,16,5,0,-122.778677,49.030972999999996
5657,56031.0,NB KING GEORGE BLVD AT 16 AVE,South of Fraser,Surrey,7,7,5,-122.776018,49.031554
5658,56036.0,NB 152 ST AT 29A AVE,South of Fraser,Surrey,19,11,7,-122.801002,49.056655
5659,56073.0,NB 160 ST AT 24 AVE,South of Fraser,Surrey,33,34,29,-122.77905200000001,49.046029
5660,56114.0,NB JOHNSTON RD AT THRIFT AVE,South of Fraser,White Rock,0,0,0,-122.801046,49.027846000000004
5661,56115.0,NB JOHNSTON RD AT RUSSELL AVE,South of Fraser,White Rock,0,0,0,-122.801046,49.029973
5662,56136.0,WHITE ROCK CENTRE BAY 3,South of Fraser,White Rock,0,0,0,-122.801296,49.030718
5663,56187.0,SB STAYTE RD AT THRIFT AVE,South of Fraser,White Rock,0,0,0,-122.77928,49.027105
5664,56188.0,SB STAYTE RD AT ROPER AVE,South of Fraser,White Rock,0,0,0,-122.779257,49.0253
5665,56250.0,NB 160 ST AT 12 AVE,South of Fraser,Surrey,6,5,0,-122.77914399999999,49.024203
5666,56251.0,NB 160 ST AT 13 AVE,South of Fraser,Surrey,10,0,0,-122.779142,49.025949
5667,56252.0,NB 160 ST AT 14 AVE,South of Fraser,Surrey,10,0,0,-122.77911100000001,49.027694
5668,56257.0,WB RUSSELL AVE AT FINLAY ST,South of Fraser,White Rock,0,0,0,-122.79073600000001,49.029298
5669,56258.0,WB RUSSELL AVE AT HOSPITAL ST,South of Fraser,White Rock,12,7,8,-122.793181,49.029326
5670,56261.0,SB STAYTE RD AT N BLUFF RD,South of Fraser,White Rock,0,0,0,-122.77930400000001,49.030068
5671,56264.0,EB BUENA VISTA AVE AT MAPLE ST,South of Fraser,White Rock,0,0,0,-122.78903500000001,49.023761
5672,56265.0,EB BUENA VISTA AVE AT PARKER ST,South of Fraser,White Rock,0,0,0,-122.785756,49.023761
5673,56266.0,EB BUENA VISTA AVE AT HABGOOD ST,South of Fraser,White Rock,0,0,0,-122.781646,49.02375
5674,56267.0,WB BUENA VISTA AVE AT STAYTE RD,South of Fraser,White Rock,0,6,6,-122.77961499999999,49.023868
5675,56268.0,WB BUENA VISTA AVE AT HABGOOD ST,South of Fraser,White Rock,0,0,0,-122.78219399999999,49.023884
5676,56269.0,WB BUENA VISTA AVE AT KENT ST,South of Fraser,White Rock,5,0,0,-122.78527199999999,49.023891
5677,56270.0,WB BUENA VISTA AVE AT LEE ST,South of Fraser,White Rock,0,0,0,-122.787892,49.02388
5678,56272.0,WB BUENA VISTA AVE AT DOLPHIN ST,South of Fraser,White Rock,5,6,0,-122.79414299999999,49.023967
5679,56279.0,NB JOHNSTON RD AT PACIFIC AVE,South of Fraser,White Rock,9,7,0,-122.801064,49.024202
5680,56337.0,EB CRANLEY DR AT 157A ST,South of Fraser,Surrey,7,0,0,-122.785455,49.044326
5681,56338.0,SB CRANLEY DR AT SUFFOLK RD,South of Fraser,Surrey,0,0,0,-122.781829,49.041661
5682,56339.0,SB CRANLEY DR AT CUMBRIA DR,South of Fraser,Surrey,0,0,0,-122.78025900000002,49.040259999999996
5683,56342.0,NB 160 ST AT PARK DR,South of Fraser,Surrey,11,7,6,-122.77911100000001,49.035476
5684,56343.0,NB 160 ST AT 20 AVE,South of Fraser,Surrey,0,0,0,-122.779113,49.037781
5685,56344.0,NB CRANLEY DR AT CUMBRIA DR,South of Fraser,Surrey,0,0,0,-122.780371,49.040513
5686,56345.0,NB CRANLEY DR AT SUFFOLK RD,South of Fraser,Surrey,0,0,0,-122.78216100000002,49.042114
5687,56346.0,WB CRANLEY DR AT 157A ST,South of Fraser,Surrey,0,0,0,-122.78554199999999,49.044433000000005
5688,58474.0,NB BEST ST AT VINE AVE,South of Fraser,White Rock,0,0,0,-122.79560900000001,49.030428
5689,58477.0,NB FIR ST AT BUENA VISTA AVE,South of Fraser,White Rock,8,0,0,-122.79856200000002,49.023773
5690,58478.0,EB BUENA VISTA AVE AT DOLPHIN ST,South of Fraser,White Rock,5,7,0,-122.794407,49.023834
5691,58600.0,WB 32 AVE AT 152 ST,South of Fraser,Surrey,0,6,0,-122.80191,49.061678
5692,58781.0,NB 160 ST AT 26 AVE,South of Fraser,Surrey,13,11,8,-122.779098,49.049613
5693,58782.0,SB 160 ST AT 26 AVE,South of Fraser,Surrey,7,0,0,-122.77935,49.048742
5694,58783.0,NB 160 ST AT 28 AVE,South of Fraser,Surrey,15,10,9,-122.77907900000001,49.053111
5695,58828.0,SB 160 ST AT 28 AVE,South of Fraser,Surrey,17,9,5,-122.77923700000001,49.052374
5696,58940.0,WB 32 AVE AT 160 ST,South of Fraser,Surrey,5,7,0,-122.779779,49.060162
5697,58982.0,SB 160 ST AT 32 AVE,South of Fraser,Surrey,7,0,5,-122.779253,49.05952
5698,59104.0,WB 32 AVE AT 156A ST,South of Fraser,Surrey,6,0,0,-122.789648,49.060196000000005
5699,59110.0,EB 32 AVE AT 156A ST,South of Fraser,Surrey,7,0,0,-122.789557,49.060026
5700,59119.0,WB 32 AVE AT 154 ST,South of Fraser,Surrey,0,0,0,-122.797554,49.060927
5701,59177.0,EB 32 AVE AT CROYDON DR,South of Fraser,Surrey,0,0,0,-122.797234,49.06037
5702,59178.0,EB 32 AVE AT 152 ST,South of Fraser,Surrey,28,19,15,-122.800444,49.061485
5703,59471.0,WB BUENA VISTA AVE AT MERKLIN ST,South of Fraser,White Rock,0,0,0,-122.79736499999999,49.023972
5704,59847.0,WB 32 AVE DIVERSION AT 32 AVE,South of Fraser,Surrey,0,0,0,-122.80754499999999,49.06021
5705,60149.0,SB 160 ST AT 20 AVE,South of Fraser,Surrey,0,0,0,-122.77927,49.038034
5706,60150.0,SB 160 ST AT 19 AVE,South of Fraser,Surrey,7,5,0,-122.77927700000001,49.035982000000004
5707,60246.0,SB JOHNSTON RD AT RUSSELL AVE,South of Fraser,White Rock,40,37,30,-122.80128,49.028755
5708,60292.0,EB N BLUFF RD AT GEORGE ST,South of Fraser,White Rock,0,0,0,-122.799229,49.031015000000004
5709,61401.0,SB JOHNSTON RD AT BUENA VISTA AVE,South of Fraser,White Rock,12,14,8,-122.801225,49.024089000000004
5710,61538.0,EB 24 AVE AT CROYDON DR,South of Fraser,Surrey,18,26,19,-122.78201399999999,49.045456
5711,61555.0,EB 24 AVE AT 157 ST,South of Fraser,Surrey,0,0,0,-122.78671999999999,49.04548
5712,61630.0,WB 24 AVE AT 160 ST,South of Fraser,Surrey,43,50,38,-122.779859,49.045649
5713,61674.0,WB 24 AVE AT CROYDON DR,South of Fraser,Surrey,18,25,15,-122.78333799999999,49.045669000000004
5714,54794.0,SB SCOTT RD AT 7300 BLOCK,South of Fraser,Delta,56,35,33,-122.89053799999999,49.13653
5715,54865.0,NB SCOTT RD AT 72 AVE,South of Fraser,Surrey,0,0,0,-122.89016200000002,49.135115
5716,54866.0,SB SCOTT RD AT 72 AVE,South of Fraser,Delta,109,74,100,-122.89056299999999,49.133065
5717,54867.0,SB SCOTT RD AT 70 AVE,South of Fraser,Delta,149,113,104,-122.890557,49.129466
5718,54869.0,SB SCOTT RD AT WADE RD,South of Fraser,Delta,36,16,13,-122.890556,49.123827
5719,54884.0,NB SCOTT RD AT 64 AVE,South of Fraser,Surrey,46,45,61,-122.890201,49.119783
5720,54885.0,NB SCOTT RD AT 66 AVE,South of Fraser,Surrey,24,25,36,-122.89019099999999,49.123259000000004
5721,54886.0,NB SCOTT RD AT 68 AVE,South of Fraser,Surrey,9,0,0,-122.89018700000001,49.126984
5722,55177.0,NB SCOTT RD AT 70 AVE,South of Fraser,Surrey,97,72,130,-122.890178,49.131043
5723,55192.0,SCOTTSDALE EXCH BAY 9,South of Fraser,Surrey,538,341,220,-122.88856899999999,49.137335
5724,55282.0,EB 64 AVE AT 196 ST,South of Fraser,Langley - Township,5,0,5,-122.67950400000001,49.118992999999996
5725,55328.0,WB 64 AVE AT 197 ST,South of Fraser,Langley - Township,12,0,8,-122.67783899999999,49.119129
5726,55329.0,WB 64 AVE AT 194 ST,South of Fraser,Surrey,6,0,8,-122.686002,49.119214
5727,55528.0,EB 64 AVE AT 128 ST,South of Fraser,Surrey,82,62,61,-122.867319,49.119025
5728,55529.0,EB 64 AVE AT 130 ST,South of Fraser,Surrey,33,22,30,-122.861795,49.118963
5729,55566.0,WB 64 AVE AT 132 ST,South of Fraser,Surrey,65,51,45,-122.85705,49.119089
5730,55567.0,WB 64 AVE AT 130 ST,South of Fraser,Surrey,50,58,33,-122.862679,49.119151
5731,56394.0,SCOTTSDALE EXCH BAY 1,South of Fraser,Surrey,0,0,0,-122.88851000000001,49.137407
5732,56398.0,WB 64 AVE AT KING GEORGE BLVD,South of Fraser,Surrey,67,53,51,-122.846971,49.119126
5733,56399.0,WB 64 AVE AT 134 ST,South of Fraser,Surrey,23,23,24,-122.851463,49.119102000000005
5734,56403.0,EB 64 AVE AT 132 ST,South of Fraser,Surrey,102,41,32,-122.85604099999999,49.118911
5735,56404.0,EB 64 AVE AT 134 ST,South of Fraser,Surrey,26,16,13,-122.850606,49.11893
5736,56411.0,EB 64 AVE AT 197 ST,South of Fraser,Langley - Township,0,0,0,-122.67633899999998,49.118970000000004
5737,56412.0,EB 64 AVE AT 198 ST,South of Fraser,Langley - Township,0,5,8,-122.673949,49.118956
5738,56413.0,EB 64 AVE AT 19900 BLOCK,South of Fraser,Langley - Township,0,0,0,-122.67159099999999,49.118937
5739,56414.0,WB 64 AVE AT 200 ST,South of Fraser,Langley - Township,72,35,26,-122.66966799999999,49.119091
5740,56415.0,WB 64 AVE AT 198 ST,South of Fraser,Langley - Township,50,37,45,-122.67410100000001,49.119098
5741,57025.0,NB 203 ST AT FRASER HWY,South of Fraser,Langley - City,32,16,23,-122.65997800000001,49.105965999999995
5742,57026.0,EB LOGAN AVE AT 203A ST,South of Fraser,Langley - City,0,0,0,-122.65768500000001,49.107721000000005
5743,57028.0,WB FRASER HWY AT 56 AVE,South of Fraser,Langley - City,21,9,14,-122.658147,49.105178
5744,57097.0,LANGLEY CENTRE BAY 4,South of Fraser,Langley - City,152,97,63,-122.65449199999999,49.106346
5745,58462.0,WB 64 AVE AT 166 ST,South of Fraser,Surrey,34,20,17,-122.762879,49.119015000000005
5746,58463.0,EB 64 AVE AT 166 ST,South of Fraser,Surrey,44,27,23,-122.76189099999999,49.118832
5747,58908.0,WB 64 AVE AT 201 ST,South of Fraser,Langley - Township,12,12,9,-122.666228,49.119074
5748,58909.0,EB 64 AVE AT 200 ST,South of Fraser,Langley - Township,13,21,0,-122.66738000000001,49.11889
5749,58929.0,SB 204 ST AT 64 AVE,South of Fraser,Langley - Township,11,0,0,-122.65476000000001,49.118384000000006
5750,58930.0,WB 64 AVE AT 204 ST,South of Fraser,Langley - Township,54,9,9,-122.654693,49.118955
5751,58931.0,EB 64 AVE AT 20400 BLOCK,South of Fraser,Langley - Township,0,0,0,-122.65662900000001,49.118809000000006
5752,58932.0,WB 64 AVE AT 20300 BLOCK,South of Fraser,Langley - Township,5,0,6,-122.65755700000001,49.119002
5753,58933.0,EB 64 AVE AT 203 ST,South of Fraser,Langley - Township,5,0,0,-122.65931200000001,49.11882
5754,58943.0,WB 64 AVE AT 202 ST,South of Fraser,Langley - Township,59,42,28,-122.66377299999999,49.119053
5755,58944.0,EB 64 AVE AT 201 ST,South of Fraser,Langley - Township,0,9,0,-122.665407,49.118866
5756,59046.0,WB 64 AVE AT 168 ST,South of Fraser,Surrey,50,30,35,-122.75719099999999,49.118994
5757,59891.0,WB 64 AVE AT 176 ST,South of Fraser,Surrey,57,44,94,-122.73590300000001,49.118876
5758,59892.0,WB 64 AVE AT 174A ST,South of Fraser,Surrey,15,13,8,-122.739775,49.11889
5759,59893.0,EB 64 AVE AT 173A ST,South of Fraser,Surrey,14,7,10,-122.741828,49.118718
5760,59894.0,WB 64 AVE AT 172 ST,South of Fraser,Surrey,22,14,18,-122.746743,49.11894
5761,59895.0,EB 64 AVE AT 16900 BLOCK,South of Fraser,Surrey,0,0,0,-122.750999,49.118767999999996
5762,59896.0,WB 64 AVE AT 16900 BLOCK,South of Fraser,Surrey,10,0,0,-122.75188200000001,49.118959999999994
5763,59897.0,EB 64 AVE AT 168 ST,South of Fraser,Surrey,62,27,27,-122.755909,49.118797
5764,60206.0,WB 64 AVE AT 196 ST,South of Fraser,Surrey,9,9,8,-122.680507,49.119175
5765,60207.0,EB 64 AVE AT 194 ST,South of Fraser,Surrey,0,7,6,-122.684578,49.119023999999996
5766,60401.0,EB 64 AVE AT 172 ST,South of Fraser,Surrey,20,11,7,-122.74546000000001,49.118733
5767,60752.0,EB 64 AVE AT 184 ST,South of Fraser,Surrey,27,19,8,-122.71195700000001,49.11868
5768,60753.0,EB 64 AVE AT 186 ST,South of Fraser,Surrey,10,13,0,-122.70655500000001,49.118783
5769,60772.0,WB 64 AVE AT 188 ST,South of Fraser,Surrey,30,10,12,-122.702518,49.119036
5770,60773.0,WB 64 AVE AT 186 ST,South of Fraser,Surrey,8,8,0,-122.70812099999999,49.118909
5771,60789.0,WB 64 AVE AT 184 ST,South of Fraser,Surrey,44,38,14,-122.71298300000001,49.118828
5772,60790.0,EB 64 AVE AT 176 ST,South of Fraser,Surrey,31,14,12,-122.734154,49.118681
5773,60791.0,WB 64 AVE AT 177B ST,South of Fraser,Surrey,37,18,31,-122.731356,49.118858
5774,60792.0,EB 64 AVE AT 177B ST,South of Fraser,Surrey,15,11,6,-122.73003700000001,49.118673
5775,60793.0,WB 64 AVE AT 179 ST,South of Fraser,Surrey,17,0,31,-122.72650700000001,49.118836
5776,60794.0,EB 64 AVE AT 179 ST,South of Fraser,Surrey,8,0,0,-122.72550700000001,49.118699
5777,60795.0,WB 64 AVE AT 181A ST,South of Fraser,Surrey,10,0,11,-122.720802,49.118811
5778,60796.0,EB 64 AVE  AT 181A ST,South of Fraser,Surrey,14,17,0,-122.719315,49.118669
5779,60797.0,EB 64 AVE AT 188 ST,South of Fraser,Surrey,0,0,0,-122.70037099999999,49.118908000000005
5780,60798.0,EB 64 AVE AT 190 ST,South of Fraser,Surrey,0,0,0,-122.69586899999999,49.118978999999996
5781,60799.0,WB 64 AVE AT 190 ST,South of Fraser,Surrey,0,6,0,-122.69766100000001,49.119112
5782,61163.0,EB 64 AVE AT SCOTT RD,South of Fraser,Surrey,178,71,31,-122.889329,49.119202
5783,61164.0,EB 64 AVE AT 122 ST,South of Fraser,Surrey,27,21,10,-122.88411200000002,49.119188
5784,61165.0,WB 64 AVE AT 122 ST,South of Fraser,Surrey,14,21,17,-122.885001,49.119374
5785,61166.0,EB 64 AVE AT 124 ST,South of Fraser,Surrey,42,37,39,-122.87838899999998,49.119126
5786,61167.0,WB 64 AVE AT 124 ST,South of Fraser,Surrey,44,41,35,-122.87961999999999,49.119321
5787,61168.0,EB 64 AVE AT 126 ST,South of Fraser,Surrey,59,33,31,-122.872796,49.11907
5788,61169.0,WB 64 AVE AT 126 ST,South of Fraser,Surrey,124,70,74,-122.873924,49.119261
5789,61170.0,WB 64 AVE AT 128 ST,South of Fraser,Surrey,7,0,17,-122.868362,49.119211
5790,61171.0,EB 64 AVE AT KING GEORGE BLVD,South of Fraser,Surrey,97,67,61,-122.84458000000001,49.118939000000005
5791,61172.0,EB 64 AVE AT 138 ST,South of Fraser,Surrey,24,17,11,-122.839451,49.118961999999996
5792,61173.0,WB 64 AVE AT 138 ST,South of Fraser,Surrey,17,11,6,-122.84053899999999,49.11915
5793,61174.0,EB 64 AVE AT 140 ST,South of Fraser,Surrey,20,9,10,-122.83382399999999,49.118983
5794,61175.0,WB 64 AVE AT 140 ST,South of Fraser,Surrey,32,18,15,-122.83475200000001,49.119172
5795,61176.0,WB 64 AVE AT 142 ST,South of Fraser,Surrey,86,36,31,-122.829275,49.119192
5796,61177.0,EB 64 AVE AT 142 ST,South of Fraser,Surrey,40,24,17,-122.828345,49.119015000000005
5797,61178.0,WB 64 AVE AT 144 ST,South of Fraser,Surrey,75,49,49,-122.82383899999999,49.119209999999995
5798,61179.0,EB 64 AVE AT 144 ST,South of Fraser,Surrey,65,28,37,-122.822749,49.11903
5799,61180.0,EB 64 AVE AT 146 ST,South of Fraser,Surrey,21,12,0,-122.81725800000001,49.119039
5800,61181.0,WB 64 AVE AT 146 ST,South of Fraser,Surrey,25,15,5,-122.81837900000001,49.119209000000005
5801,61182.0,EB 64 AVE AT 148 ST,South of Fraser,Surrey,36,19,19,-122.811664,49.119023
5802,61183.0,WB 64 AVE AT 148 ST,South of Fraser,Surrey,33,31,36,-122.81291,49.119209000000005
5803,61184.0,WB 64 AVE AT 152 ST,South of Fraser,Surrey,81,45,62,-122.80163300000001,49.119156
5804,61185.0,EB 64 AVE AT 152 ST,South of Fraser,Surrey,126,46,64,-122.800293,49.118971
5805,61186.0,WB 64 AVE AT FRASER HWY,South of Fraser,Surrey,19,42,7,-122.692402,49.118734
5806,61188.0,EB 64 AVE AT 202 ST,South of Fraser,Langley - Township,16,16,14,-122.662805,49.118845
5807,61296.0,WB 64 AVE AT 203 ST,South of Fraser,Langley - Township,39,45,18,-122.660877,49.119029
5808,61501.0,EB 64 AVE AT FRASER HWY,South of Fraser,Surrey,18,9,13,-122.69063,49.119184999999995
5809,55258.0,SB 177B ST AT 56A AVE,South of Fraser,Surrey,0,0,0,-122.73038600000001,49.105445
5810,55259.0,EB HWY 10 AT 177B ST,South of Fraser,Surrey,0,0,0,-122.729694,49.104048
5811,55271.0,EB 60 AVE AT 180 ST,South of Fraser,Surrey,13,0,0,-122.72319499999999,49.111364
5812,55272.0,EB 60 AVE AT 182 ST,South of Fraser,Surrey,0,0,0,-122.717882,49.11136
5813,55282.0,EB 64 AVE AT 196 ST,South of Fraser,Langley - Township,0,0,0,-122.67950400000001,49.118992999999996
5814,55283.0,SB 197 ST AT 64 AVE,South of Fraser,Langley - Township,0,0,0,-122.67712399999999,49.11866
5815,55321.0,WB HWY 10 AT 180 ST,South of Fraser,Surrey,6,0,0,-122.72436,49.104231
5816,55322.0,WB HWY 10 AT 17800 BLOCK,South of Fraser,Surrey,0,0,0,-122.728124,49.104239
5817,55328.0,WB 64 AVE AT 197 ST,South of Fraser,Langley - Township,0,0,0,-122.67783899999999,49.119129
5818,55336.0,WB 60 AVE AT 184 ST,South of Fraser,Surrey,0,0,0,-122.713126,49.11149
5819,55337.0,WB 60 AVE AT 182 ST,South of Fraser,Surrey,0,0,0,-122.71861200000001,49.111478000000005
5820,55338.0,WB 60 AVE AT 180 ST,South of Fraser,Surrey,0,0,0,-122.72429199999999,49.111512
5821,55342.0,NB 177B ST AT HWY 10,South of Fraser,Surrey,12,8,0,-122.73018,49.104688
5822,55980.0,SB 176A ST AT 60 AVE,South of Fraser,Surrey,0,0,0,-122.733805,49.11088
5823,55981.0,SB 176A ST AT 58A AVE,South of Fraser,Surrey,0,0,0,-122.73378799999999,49.109059
5824,57032.0,EB WILLOWBROOK DR AT 197 ST,South of Fraser,Langley - Township,0,0,0,-122.67645900000001,49.116703
5825,60206.0,WB 64 AVE AT 196 ST,South of Fraser,Surrey,0,0,0,-122.680507,49.119175
5826,60207.0,EB 64 AVE AT 194 ST,South of Fraser,Surrey,0,0,0,-122.684578,49.119023999999996
5827,60521.0,NB 180 ST AT 55 AVE,South of Fraser,Surrey,13,0,0,-122.723724,49.102886
5828,60661.0,WB 60 AVE AT 179 ST,South of Fraser,Surrey,0,0,0,-122.727349,49.111523999999996
5829,60750.0,NB 184 ST AT 60 AVE,South of Fraser,Surrey,9,0,0,-122.71251399999998,49.111824
5830,60751.0,NB 184 ST AT 6200 BLOCK,South of Fraser,Surrey,0,0,0,-122.71248899999999,49.11534
5831,60752.0,EB 64 AVE AT 184 ST,South of Fraser,Surrey,11,6,0,-122.71195700000001,49.11868
5832,60753.0,EB 64 AVE AT 186 ST,South of Fraser,Surrey,0,0,0,-122.70655500000001,49.118783
5833,60754.0,NB 188 ST AT 64 AVE,South of Fraser,Surrey,0,0,0,-122.701633,49.119726
5834,60755.0,NB 188 ST AT FRASER HWY,South of Fraser,Surrey,21,12,5,-122.701454,49.124045
5835,60756.0,NB 188 ST AT 70 AVE,South of Fraser,Surrey,6,0,0,-122.701575,49.130061
5836,60757.0,EB 72 AVE AT 188 ST,South of Fraser,Surrey,0,0,0,-122.70100500000001,49.133466999999996
5837,60758.0,EB 72 AVE AT 190 ST,South of Fraser,Surrey,0,0,0,-122.69549099999999,49.133542
5838,60759.0,SB 192 ST AT 72 AVE,South of Fraser,Surrey,18,14,10,-122.690955,49.133016
5839,60760.0,SB 192 ST AT 70 AVE,South of Fraser,Surrey,9,6,5,-122.690987,49.129682
5840,60763.0,NB 198 ST AT WILLOWBROOK DR,South of Fraser,Langley - Township,59,51,40,-122.67461399999999,49.118016
5841,60766.0,NB 192 ST AT 70 AVE,South of Fraser,Surrey,13,0,0,-122.690724,49.130327
5842,60767.0,WB 72 AVE AT 192 ST,South of Fraser,Surrey,40,18,12,-122.691418,49.133736
5843,60768.0,WB 72 AVE AT 190 ST,South of Fraser,Surrey,7,0,0,-122.696881,49.133646999999996
5844,60769.0,WB 72 AVE AT 188 ST,South of Fraser,Surrey,6,0,0,-122.70063200000001,49.133553000000006
